Time,enmoTrunc,xMean,yMean,zMean,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2017-03-22 10:52:30.000,0.000000,-0.930852,0.063385,0.375329,0.937267,0.015664,0.014001,0.002097,0.002117,0.002672,0.00,1000,0,0,0,800
2017-03-22 11:00:00.000,0.000000,-0.238809,-0.905684,0.325259,0.251384,0.919891,0.059111,0.003910,0.005751,0.012977,0.00,1000,0,0,0,800
2017-03-22 11:12:20.000,0.000000,-0.398249,-0.127954,0.933610,0.414740,0.138000,0.013363,0.004432,0.004039,0.002671,0.00,1000,0,0,0,800
2017-03-22 11:12:30.000,0.000000,-0.401468,-0.126704,0.932175,0.409692,0.132244,0.014000,0.001700,0.002764,0.002511,0.00,1000,0,0,0,800
2017-03-22 11:12:40.000,0.000000,-0.402513,-0.127041,0.931152,0.411000,0.133918,0.011049,0.001880,0.002866,0.002513,0.00,1000,0,0,0,800
2017-03-22 11:12:50.000,0.000000,-0.403344,-0.127477,0.930468,0.411242,0.133870,0.011163,0.002028,0.002698,0.002470,0.00,1000,0,0,0,800
2017-03-22 11:13:00.000,0.000000,-0.403941,-0.127315,0.929988,0.411184,0.134012,0.011214,0.002052,0.002804,0.002300,0.00,1000,0,0,0,800
2017-03-22 11:13:10.000,0.000000,-0.404354,-0.127270,0.929340,0.413101,0.134236,0.011435,0.002270,0.002720,0.002262,0.00,1000,0,0,0,800
2017-03-22 11:13:20.000,0.000000,-0.405207,-0.127911,0.928707,0.413000,0.132142,0.014000,0.002347,0.002564,0.002183,0.00,1000,0,0,0,800
2017-03-22 11:13:30.000,0.000000,-0.405278,-0.127679,0.928652,0.413000,0.133627,0.014000,0.002444,0.002549,0.002134,0.00,1000,0,0,0,800
2017-03-22 11:13:40.000,0.000000,-0.410310,-0.128017,0.926886,0.423432,0.138000,0.015954,0.003864,0.003353,0.002471,0.00,1000,0,0,0,800
2017-03-22 11:13:50.000,0.000000,-0.413898,-0.130200,0.925064,0.424857,0.138148,0.012701,0.002001,0.002906,0.001968,0.00,1000,0,0,0,800
2017-03-22 11:14:00.000,0.000000,-0.414606,-0.130233,0.924566,0.426636,0.138245,0.020001,0.002321,0.002960,0.002141,0.00,1000,0,0,0,800
2017-03-22 11:14:10.000,0.000000,-0.415007,-0.130361,0.924250,0.425000,0.144000,0.019954,0.001826,0.002428,0.002045,0.00,1000,0,0,0,800
2017-03-22 11:15:00.000,0.000000,-0.089125,-0.957383,0.236065,0.094000,0.965072,0.021037,0.001646,0.002806,0.002542,0.00,1000,0,0,0,800
2017-03-22 11:15:10.000,0.000000,-0.088977,-0.956845,0.237707,0.094000,0.962259,0.014107,0.001575,0.002805,0.002237,0.00,1000,0,0,0,800
2017-03-22 11:15:20.000,0.000000,-0.088308,-0.956202,0.238640,0.097316,0.965276,0.024142,0.001928,0.003350,0.003387,0.00,1000,0,0,0,800
2017-03-22 11:24:00.000,0.000000,-0.320384,-0.899404,0.255946,0.352000,0.935000,0.088046,0.010118,0.006571,0.011044,0.00,1000,0,0,0,800
2017-03-22 11:33:30.000,0.000000,-0.054427,-0.979914,0.032417,0.059174,0.988254,0.015001,0.002642,0.002189,0.002597,0.00,1000,0,0,0,800
2017-03-22 11:33:40.000,0.000000,-0.053888,-0.980051,0.031294,0.062241,0.988179,0.014144,0.003113,0.002332,0.002623,0.00,1000,0,0,0,800
2017-03-22 11:33:50.000,0.000000,-0.053432,-0.979879,0.030577,0.059034,0.988241,0.012342,0.002715,0.002182,0.002025,0.00,1000,0,0,0,800
2017-03-22 11:34:40.000,0.000000,0.207515,0.030298,-0.949136,0.009159,0.009001,0.954694,0.001506,0.001529,0.001650,0.00,1000,0,0,0,800
2017-03-22 11:34:50.000,0.000000,0.207605,0.029707,-0.949493,0.009087,0.011057,0.956000,0.001531,0.001564,0.001793,0.00,1000,0,0,0,800
2017-03-22 11:35:00.000,0.000000,0.207622,0.029705,-0.949762,0.012413,0.014141,0.956000,0.001593,0.001579,0.001741,0.00,1000,0,0,0,800
2017-03-22 11:35:10.000,0.000000,0.207471,0.029526,-0.950001,0.013424,0.012653,0.956000,0.001580,0.001518,0.001715,0.00,1000,0,0,0,800
2017-03-22 11:35:20.000,0.000000,0.207293,0.029621,-0.950125,0.009147,0.009038,0.956000,0.001529,0.001535,0.001738,0.00,1000,0,0,0,800
2017-03-22 11:35:30.000,0.000000,0.207319,0.029382,-0.950118,0.009860,0.009106,0.956000,0.001474,0.001516,0.001790,0.00,1000,0,0,0,800
2017-03-22 11:35:40.000,0.000000,0.207429,0.029396,-0.950187,0.009309,0.008702,0.956155,0.001525,0.001524,0.001795,0.00,1000,0,0,0,800
2017-03-22 11:35:50.000,0.000000,0.207460,0.029516,-0.950136,0.009163,0.011811,0.956000,0.001490,0.001508,0.001807,0.00,1000,0,0,0,800
2017-03-22 11:36:00.000,0.000000,0.207379,0.029717,-0.950285,0.009084,0.009084,0.956000,0.001489,0.001511,0.001790,0.00,1000,0,0,0,800
2017-03-22 11:36:10.000,0.000000,0.207553,0.029657,-0.950272,0.012154,0.009001,0.956000,0.001515,0.001548,0.001735,0.00,1000,0,0,0,800
2017-03-22 11:36:20.000,0.000000,0.207549,0.029649,-0.950314,0.008102,0.012254,0.956030,0.001497,0.001567,0.001735,0.00,1000,0,0,0,800
2017-03-22 11:36:30.000,0.000000,0.207453,0.029636,-0.950352,0.015000,0.009083,0.956105,0.001577,0.001562,0.001781,0.00,1000,0,0,0,800
2017-03-22 11:36:40.000,0.000000,0.207166,0.029566,-0.950714,0.009082,0.012780,0.956081,0.001520,0.001571,0.001753,0.00,1000,0,0,0,800
2017-03-22 11:36:50.000,0.000000,0.207207,0.029457,-0.950926,0.009047,0.014001,0.956000,0.001477,0.001583,0.001855,0.00,1000,0,0,0,800
2017-03-22 11:37:00.000,0.000000,0.207196,0.029501,-0.950925,0.009076,0.012039,0.956000,0.001475,0.001488,0.001782,0.00,1000,0,0,0,800
2017-03-22 11:37:10.000,0.000000,0.207167,0.029577,-0.950860,0.009149,0.012719,0.956239,0.001495,0.001529,0.001811,0.00,1000,0,0,0,800
2017-03-22 11:37:20.000,0.000000,0.207098,0.029504,-0.951264,0.009161,0.009142,0.956135,0.001529,0.001620,0.001771,0.00,1000,0,0,0,800
2017-03-22 11:37:30.000,0.000000,0.206943,0.029579,-0.951567,0.008637,0.009079,0.960493,0.001489,0.001563,0.001745,0.00,1000,0,0,0,800
